Clave,Proveedor,Tipo de Producto,Categoria de Productos,Precio,Nombre del material,Color,Ancho,Composición,Flamabilidad,Abrasion,Decoloración a la luz,Traspaso de color,Peeling,Aplicación,Acabado,Procedencia,Código de lavado,Repeat HV,Unidad de venta,Notas/Otros,Backing
9305/03,Pollack,Telas Contract,Telas,0.00,Brussels,Canal,,,,,,,,,,,,,,,
9305/04,Pollack,Telas Contract,Telas,0.00,Brussels,Sergeant,,,,,,,,,,,,,,,
9306/01,Pollack,Telas Contract,Telas,0.00,Brussels,Brick,,,,,,,,,,,,,,,
9306/02,Pollack,Telas Contract,Telas,0.00,Brussels,Aubergine,,,,,,,,,,,,,,,
9306/03,Pollack,Telas Contract,Telas,0.00,Brussels,Otter,,,,,,,,,,,,,,,
9306/04,Pollack,Telas Contract,Telas,0.00,Peep Show,Bulls Eye,,,,,,,,,,,,,,,
9307/01,Pollack,Telas Contract,Telas,0.00,Psychic,Gold Digger,,,,,,,,,,,,,,,
9307/02,Pollack,Telas Contract,Telas,0.00,Psychic,Smoke And Mirrors,,,,,,,,,,,,,,,
9307/03,Pollack,Telas Contract,Telas,0.00,Psychic,Mercury In Retrograde,,,,,,,,,,,,,,,
9308/01,Pollack,Telas Contract,Telas,0.00,Psychic,Gem Shop,,,,,,,,,,,,,,,
9308/02,Pollack,Telas Contract,Telas,0.00,Psychic,Dark Magic,,,,,,,,,,,,,,,
9308/03,Pollack,Telas Contract,Telas,0.00,Psychic,Amulet,,,,,,,,,,,,,,,
9308/04,Pollack,Telas Contract,Telas,0.00,Psychic,Raw Amber,,,,,,,,,,,,,,,
9309/01,Pollack,Telas Contract,Telas,0.00,Psychic,Midnight Fantasy,,,,,,,,,,,,,,,
9309/02,Pollack,Telas Contract,Telas,0.00,Icon,Luxor,,,,,,,,,,,,,,,
9309/03,Pollack,Telas Contract,Telas,0.00,Icon,Red Pheasant,,,,,,,,,,,,,,,
9310/01,Pollack,Telas Contract,Telas,0.00,Icon,Dazzle,,,,,,,,,,,,,,,
9310/02,Pollack,Telas Contract,Telas,0.00,Curtain Call,Parchment,,,,,,,,,,,,,,,
9310/03,Pollack,Telas Contract,Telas,0.00,Curtain Call,Shell,,,,,,,,,,,,,,,
9311/01,Pollack,Telas Contract,Telas,0.00,Curtain Call,Buff,,,,,,,,,,,,,,,
9311/02,Pollack,Telas Contract,Telas,0.00,Curtain Call,Metropolitan,,,,,,,,,,,,,,,
9311/03,Pollack,Telas Contract,Telas,0.00,Curtain Call,Sea Mist,,,,,,,,,,,,,,,
9311/04,Pollack,Telas Contract,Telas,0.00,Curtain Call,Mineral,,,,,,,,,,,,,,,
9312/01,Pollack,Telas Contract,Telas,0.00,Curtain Call,Avenue,,,,,,,,,,,,,,,
9312/02,Pollack,Telas Contract,Telas,0.00,Curtain Call,Smoke,,,,,,,,,,,,,,,
9312/03,Pollack,Telas Contract,Telas,0.00,Curtain Call,Chinchilla,,,,,,,,,,,,,,,
9313/01,Pollack,Telas Contract,Telas,0.00,Curtain Call,Tourmaline,,,,,,,,,,,,,,,
9313/02,Pollack,Telas Contract,Telas,0.00,Curtain Call,Pine,,,,,,,,,,,,,,,
9313/03,Pollack,Telas Contract,Telas,0.00,Curtain Call,Adriatic,,,,,,,,,,,,,,,
9314/01,Pollack,Telas Contract,Telas,0.00,Curtain Call,Royal,,,,,,,,,,,,,,,
9314/02,Pollack,Telas Contract,Telas,0.00,Curtain Call,Sedona,,,,,,,,,,,,,,,
9314/03,Pollack,Telas Contract,Telas,0.00,Curtain Call,Red Clay,,,,,,,,,,,,,,,
9314/04,Pollack,Telas Contract,Telas,0.00,Curtain Call,Theater,,,,,,,,,,,,,,,
9315/01,Pollack,Telas Contract,Telas,0.00,Curtain Call,Majesty,,,,,,,,,,,,,,,
9315/02,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,Nimbus,,,,,,,,,,,,,,,
9315/03,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,Silver Lining,,,,,,,,,,,,,,,
9316/01,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,Golden Hour,,,,,,,,,,,,,,,
9316/02,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,Rosewood,,,,,,,,,,,,,,,
9316/03,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,Isle Of Pines,,,,,,,,,,,,,,,
9317/01,Pollack,Telas Contract,Telas,0.00,Heavenly Plush,Midnight,,,,,,,,,,,,,,,
9317/02,Pollack,Telas Contract,Telas,0.00,Amsterdam,Balsa,,,,,,,,,,,,,,,
9317/03,Pollack,Telas Contract,Telas,0.00,Amsterdam,Driftwood,,,,,,,,,,,,,,,
9318/01,Pollack,Telas Contract,Telas,0.00,Amsterdam,Latte,,,,,,,,,,,,,,,
9319/01,Pollack,Telas Contract,Telas,0.00,Amsterdam,Fox,,,,,,,,,,,,,,,
9319/02,Pollack,Telas Contract,Telas,0.00,Amsterdam,Cocoa,,,,,,,,,,,,,,,
9319/03,Pollack,Telas Contract,Telas,0.00,Amsterdam,Ash,,,,,,,,,,,,,,,
9319/04,Pollack,Telas Contract,Telas,0.00,Amsterdam,Graphite,,,,,,,,,,,,,,,
9320/01,Pollack,Telas Contract,Telas,0.00,Amsterdam,Citron,,,,,,,,,,,,,,,
9320/02,Pollack,Telas Contract,Telas,0.00,Amsterdam,Amethyst,,,,,,,,,,,,,,,
9320/03,Pollack,Telas Contract,Telas,0.00,Amsterdam,Boysenberry,,,,,,,,,,,,,,,
9321/01,Pollack,Telas Contract,Telas,0.00,Amsterdam,Deep Sea,,,,,,,,,,,,,,,
9321/02,Pollack,Telas Contract,Telas,0.00,Amsterdam,Cadet,,,,,,,,,,,,,,,
9321/03,Pollack,Telas Contract,Telas,0.00,Amsterdam,Peacock,,,,,,,,,,,,,,,
9321/04,Pollack,Telas Contract,Telas,0.00,Amsterdam,Aegean,,,,,,,,,,,,,,,
9321/05,Pollack,Telas Contract,Telas,0.00,Amsterdam,Eucalyptus,,,,,,,,,,,,,,,
9323/01,Pollack,Telas Contract,Telas,0.00,Amsterdam,Moss,,,,,,,,,,,,,,,
9323/02,Pollack,Telas Contract,Telas,0.00,Eva,Qiviut,,,,,,,,,,,,,,,
9323/03,Pollack,Telas Contract,Telas,0.00,Eva,Doe,,,,,,,,,,,,,,,
9323/04,Pollack,Telas Contract,Telas,0.00,Eva,Chinchilla,,,,,,,,,,,,,,,
9324/01,Pollack,Telas Contract,Telas,0.00,Cub,Polar Bear,,,,,,,,,,,,,,,
9324/02,Pollack,Telas Contract,Telas,0.00,Cub,Jackrabbit,,,,,,,,,,,,,,,
9325/01,Pollack,Telas Contract,Telas,0.00,Cub,Koala,,,,,,,,,,,,,,,
9325/02,Pollack,Telas Contract,Telas,0.00,Cub,Evergreen,,,,,,,,,,,,,,,
9326/01,Pollack,Telas Contract,Telas,0.00,Cub,Mama Bear,,,,,,,,,,,,,,,
9326/02,Pollack,Telas Contract,Telas,0.00,Cub,Moonlit Wolf,,,,,,,,,,,,,,,
9908/07,Pollack,Telas Contract,Telas,0.00,After Hours,Malt,,,,,,,,,,,,,,,
9908/08,Pollack,Telas Contract,Telas,0.00,After Hours,Golden Age,,,,,,,,,,,,,,,
9908/09,Pollack,Telas Contract,Telas,0.00,After Hours,Skylight,,,,,,,,,,,,,,,
9908/13,Pollack,Telas Contract,Telas,0.00,After Hours,Dirty Martini,,,,,,,,,,,,,,,
9912/01,Pollack,Telas Contract,Telas,0.00,After Hours,Nightclub,,,,,,,,,,,,,,,
9912/04,Pollack,Telas Contract,Telas,0.00,After Hours,Black Tie,,,,,,,,,,,,,,,
9912/05,Pollack,Telas Contract,Telas,0.00,Honolulu,White Sand,,,,,,,,,,,,,,,
9913/01,Pollack,Telas Contract,Telas,0.00,Honolulu,Pumice,,,,,,,,,,,,,,,
9913/02,Pollack,Telas Contract,Telas,0.00,Honolulu,Oasis,,,,,,,,,,,,,,,
9918/01,Pollack,Telas Contract,Telas,0.00,Honolulu,Ocean,,,,,,,,,,,,,,,
9918/04,Pollack,Telas Contract,Telas,0.00,Honolulu,Terra Cotta,,,,,,,,,,,,,,,
9918/05,Pollack,Telas Contract,Telas,0.00,Honolulu,Carbon,,,,,,,,,,,,,,,
9918/06,Pollack,Telas Contract,Telas,0.00,Lyon,Plume,,,,,,,,,,,,,,,
9918/07,Pollack,Telas Contract,Telas,0.00,Lyon,Monument,,,,,,,,,,,,,,,
9918/11,Pollack,Telas Contract,Telas,0.00,Lyon,Dusk,,,,,,,,,,,,,,,
9918/12,Pollack,Telas Contract,Telas,0.00,Lyon,Marmalade,,,,,,,,,,,,,,,
9918/13,Pollack,Telas Contract,Telas,0.00,Lyon,Guava,,,,,,,,,,,,,,,
9918/14,Pollack,Telas Contract,Telas,0.00,Lyon,Clay,,,,,,,,,,,,,,,
9918/15,Pollack,Telas Contract,Telas,0.00,Lyon,Peacock,,,,,,,,,,,,,,,
9918/16,Pollack,Telas Contract,Telas,0.00,Lyon,Nuit,,,,,,,,,,,,,,,
9918/19,Pollack,Telas Contract,Telas,0.00,Andalusia,Manuscript,,,,,,,,,,,,,,,
9918/25,Pollack,Telas Contract,Telas,0.00,Andalusia,Gold Coin,,,,,,,,,,,,,,,
9918/26,Pollack,Telas Contract,Telas,0.00,Andalusia,Aquatic,,,,,,,,,,,,,,,
9918/27,Pollack,Telas Contract,Telas,0.00,Andalusia,Hillside,,,,,,,,,,,,,,,
9919/01,Pollack,Telas Contract,Telas,0.00,Andalusia,Ocean,,,,,,,,,,,,,,,
9922/01,Pollack,Telas Contract,Telas,0.00,Andalusia,Cobblestone,,,,,,,,,,,,,,,
9922/02,Pollack,Telas Contract,Telas,0.00,Andalusia,Obsidian,,,,,,,,,,,,,,,
9922/03,Pollack,Telas Contract,Telas,0.00,Contemplation,Rope,,,,,,,,,,,,,,,
9922/04,Pollack,Telas Contract,Telas,0.00,Contemplation,Medallion,,,,,,,,,,,,,,,
9922/05,Pollack,Telas Contract,Telas,0.00,Contemplation,Maple Leaf,,,,,,,,,,,,,,,
9922/06,Pollack,Telas Contract,Telas,0.00,Contemplation,Water Ripple,,,,,,,,,,,,,,,
9922/07,Pollack,Telas Contract,Telas,0.00,Contemplation,Piano Keys,,,,,,,,,,,,,,,
9922/08,Pollack,Telas Contract,Telas,0.00,Acapulco,Beach,,,,,,,,,,,,,,,
9923/02,Pollack,Telas Contract,Telas,0.00,Acapulco,Iguana,,,,,,,,,,,,,,,
9923/03,Pollack,Telas Contract,Telas,0.00,Acapulco,Herbal Tea,,,,,,,,,,,,,,,
9923/04,Pollack,Telas Contract,Telas,0.00,Acapulco,Coastline,,,,,,,,,,,,,,,
9923/05,Pollack,Telas Contract,Telas,0.00,Acapulco,Waterway,,,,,,,,,,,,,,,
9923/06,Pollack,Telas Contract,Telas,0.00,Acapulco,Black Sand,,,,,,,,,,,,,,,
9923/07,Pollack,Telas Contract,Telas,0.00,Silk Woodblock,Pearl,,,,,,,,,,,,,,,
9923/08,Pollack,Telas Contract,Telas,0.00,Silk Woodblock,Linen,,,,,,,,,,,,,,,
9923/09,Pollack,Telas Contract,Telas,0.00,Silk Woodblock,Sterling,,,,,,,,,,,,,,,
9923/10,Pollack,Telas Contract,Telas,0.00,Silk Woodblock,Celadon Blue,,,,,,,,,,,,,,,
9923/11,Pollack,Telas Contract,Telas,0.00,Razzle Dazzle,Gold Rush,,,,,,,,,,,,,,,
9923/12,Pollack,Telas Contract,Telas,0.00,Razzle Dazzle,Burnish,,,,,,,,,,,,,,,
9923/13,Pollack,Telas Contract,Telas,0.00,Adorn,Copper Cuff,,,,,,,,,,,,,,,
9923/14,Pollack,Telas Contract,Telas,0.00,Dashing,Carved Marble,,,,,,,,,,,,,,,
9923/15,Pollack,Telas Contract,Telas,0.00,Circus Toile,Big Top,,,,,,,,,,,,,,,
9923/16,Pollack,Telas Contract,Telas,0.00,Circus Stripe,Big Top,,,,,,,,,,,,,,,
9923/17,Pollack,Telas Contract,Telas,0.00,Quill,Audubon,,,,,,,,,,,,,,,
9923/18,Pollack,Telas Contract,Telas,0.00,Priya,Peacock,,,,,,,,,,,,,,,
9924/02,Pollack,Telas Contract,Telas,0.00,Silk Screen,Platinum,,,,,,,,,,,,,,,
9924/03,Pollack,Telas Contract,Telas,0.00,Scored Silk,Silver Plated,,,,,,,,,,,,,,,
9925/01,Pollack,Telas Contract,Telas,0.00,Silken Crossroads,Hibiscus,,,,,,,,,,,,,,,
9925/02,Pollack,Telas Contract,Telas,0.00,Silken Crossroads,Shadows,,,,,,,,,,,,,,,
9925/03,Pollack,Telas Contract,Telas,0.00,Silken Crossroads,Graphite,,,,,,,,,,,,,,,
9925/04,Pollack,Telas Contract,Telas,0.00,Sojourn,Domino,,,,,,,,,,,,,,,
9925/05,Pollack,Telas Contract,Telas,0.00,Eliza,Blue Parasol,,,,,,,,,,,,,,,
9925/06,Pollack,Telas Contract,Telas,0.00,On The Fringe,Discotheque,,,,,,,,,,,,,,,
9925/07,Pollack,Telas Contract,Telas,0.00,On The Fringe,After Party,,,,,,,,,,,,,,,
9925/08,Pollack,Telas Contract,Telas,0.00,Lola,Atlantis,,,,,,,,,,,,,,,
9925/09,Pollack,Telas Contract,Telas,0.00,Lola,Mai Tai,,,,,,,,,,,,,,,
9925/10,Pollack,Telas Contract,Telas,0.00,Lola,Luau,,,,,,,,,,,,,,,
9925/11,Pollack,Telas Contract,Telas,0.00,Charm,Luck,,,,,,,,,,,,,,,
9925/12,Pollack,Telas Contract,Telas,0.00,Piece By Piece,Sail Away,,,,,,,,,,,,,,,
9925/13,Pollack,Telas Contract,Telas,0.00,Hammered Silk,Cocoon,,,,,,,,,,,,,,,
9926/01,Pollack,Telas Contract,Telas,0.00,Hammered Silk,Icicle,,,,,,,,,,,,,,,
9926/02,Pollack,Telas Contract,Telas,0.00,Hammered Silk,Dew Drop,,,,,,,,,,,,,,,
9926/03,Pollack,Telas Contract,Telas,0.00,Hammered Silk,Python,,,,,,,,,,,,,,,
9926/05,Pollack,Telas Contract,Telas,0.00,Ingrid,Buttercup,,,,,,,,,,,,,,,
9926/06,Pollack,Telas Contract,Telas,0.00,Ingrid,Lingonberry,,,,,,,,,,,,,,,
9927/01,Pollack,Telas Contract,Telas,0.00,Ingrid,Tea Leaves,,,,,,,,,,,,,,,
9927/02,Pollack,Telas Contract,Telas,0.00,Bound Together,Silver Lining,,,,,,,,,,,,,,,
9927/03,Pollack,Telas Contract,Telas,0.00,Bound Together,Blue Steel,,,,,,,,,,,,,,,
9927/04,Pollack,Telas Contract,Telas,0.00,Bound Together,Chainmail,,,,,,,,,,,,,,,
9927/05,Pollack,Telas Contract,Telas,0.00,Folklore,Flax,,,,,,,,,,,,,,,
9927/06,Pollack,Telas Contract,Telas,0.00,Folklore,Rhubarb,,,,,,,,,,,,,,,
9927/07,Pollack,Telas Contract,Telas,0.00,Folklore,Iron Gate,,,,,,,,,,,,,,,
9927/08,Pollack,Telas Contract,Telas,0.00,English Cottage,Earl Grey,,,,,,,,,,,,,,,
9929/01,Pollack,Telas Contract,Telas,0.00,Pilgrimage,Jute,,,,,,,,,,,,,,,
9929/02,Pollack,Telas Contract,Telas,0.00,Nature Lab,Spring,,,,,,,,,,,,,,,
9929/03,Pollack,Telas Contract,Telas,0.00,Nature Lab,Autumn,,,,,,,,,,,,,,,
9929/04,Pollack,Telas Contract,Telas,0.00,True Horizon,Desert,,,,,,,,,,,,,,,
9929/05,Pollack,Telas Contract,Telas,0.00,True Horizon,Sunset,,,,,,,,,,,,,,,
9929/06,Pollack,Telas Contract,Telas,0.00,True Horizon,Seafarer,,,,,,,,,,,,,,,
9929/07,Pollack,Telas Contract,Telas,0.00,Xanadu,Tail Feather,,,,,,,,,,,,,,,
9929/08,Pollack,Telas Contract,Telas,0.00,Xanadu,Copper,,,,,,,,,,,,,,,
9929/09,Pollack,Telas Contract,Telas,0.00,Xanadu,Nocturne,,,,,,,,,,,,,,,
9929/10,Pollack,Telas Contract,Telas,0.00,Frond,Ghost,,,,,,,,,,,,,,,
9929/11,Pollack,Telas Contract,Telas,0.00,Frond,Tropics,,,,,,,,,,,,,,,
9929/12,Pollack,Telas Contract,Telas,0.00,Frond,Forest,,,,,,,,,,,,,,,
9929/13,Pollack,Telas Contract,Telas,0.00,Luthier,Sienna,,,,,,,,,,,,,,,
9929/14,Pollack,Telas Contract,Telas,0.00,Luthier,Earl Grey,,,,,,,,,,,,,,,
9929/15,Pollack,Telas Contract,Telas,0.00,Luthier,Indigo,,,,,,,,,,,,,,,
9929/16,Pollack,Telas Contract,Telas,0.00,String Theory,Stratosphere,,,,,,,,,,,,,,,
9929/17,Pollack,Telas Contract,Telas,0.00,String Theory,Kaleidoscope,,,,,,,,,,,,,,,
9929/18,Pollack,Telas Contract,Telas,0.00,String Theory,Moody Sapphire,,,,,,,,,,,,,,,
9929/19,Pollack,Telas Contract,Telas,0.00,Polka,Apricot,,,,,,,,,,,,,,,
9929/20,Pollack,Telas Contract,Telas,0.00,Polka,Punch,,,,,,,,,,,,,,,
9929/21,Pollack,Telas Contract,Telas,0.00,Polka,Lilypad,,,,,,,,,,,,,,,
9929/22,Pollack,Telas Contract,Telas,0.00,Polka,Bluebird,,,,,,,,,,,,,,,
9930/01,Pollack,Telas Contract,Telas,0.00,Polka,Prune,,,,,,,,,,,,,,,
9930/02,Pollack,Telas Contract,Telas,0.00,Polka,Black Moon,,,,,,,,,,,,,,,
9930/03,Pollack,Telas Contract,Telas,0.00,Piccadilly,Herbal Tea,,,,,,,,,,,,,,,
9930/04,Pollack,Telas Contract,Telas,0.00,Piccadilly,Potpourri,,,,,,,,,,,,,,,
9930/05,Pollack,Telas Contract,Telas,0.00,Story Teller,Moonlight,,,,,,,,,,,,,,,
9930/06,Pollack,Telas Contract,Telas,0.00,Story Teller,Sunrise,,,,,,,,,,,,,,,
9930/07,Pollack,Telas Contract,Telas,0.00,Story Teller,Dusk,,,,,,,,,,,,,,,
9930/08,Pollack,Telas Contract,Telas,0.00,Story Teller,Eclipse,,,,,,,,,,,,,,,
9930/09,Pollack,Telas Contract,Telas,0.00,Improv,Mime,,,,,,,,,,,,,,,
9930/10,Pollack,Telas Contract,Telas,0.00,Improv,Gold Bar,,,,,,,,,,,,,,,
9931/01,Pollack,Telas Contract,Telas,0.00,Improv,Cameo,,,,,,,,,,,,,,,
9931/02,Pollack,Telas Contract,Telas,0.00,Improv,Jadite,,,,,,,,,,,,,,,
9931/03,Pollack,Telas Contract,Telas,0.00,Improv,Ink,,,,,,,,,,,,,,,
9931/04,Pollack,Telas Contract,Telas,0.00,Improv,Shadow,,,,,,,,,,,,,,,
9931/05,Pollack,Telas Contract,Telas,0.00,Serpentine,Desert,,,,,,,,,,,,,,,
9931/06,Pollack,Telas Contract,Telas,0.00,Serpentine,Python,,,,,,,,,,,,,,,
9931/07,Pollack,Telas Contract,Telas,0.00,Serpentine,Snake Charmer,,,,,,,,,,,,,,,
9932/01,Pollack,Telas Contract,Telas,0.00,Serpentine,Cobra,,,,,,,,,,,,,,,
9932/02,Pollack,Telas Contract,Telas,0.00,Rapunzel,Spun Silk,,,,,,,,,,,,,,,
9932/03,Pollack,Telas Contract,Telas,0.00,Rapunzel,Castle,,,,,,,,,,,,,,,
9932/04,Pollack,Telas Contract,Telas,0.00,Rapunzel,Celestial,,,,,,,,,,,,,,,
9932/05,Pollack,Telas Contract,Telas,0.00,Rapunzel,Night Sky,,,,,,,,,,,,,,,
9932/06,Pollack,Telas Contract,Telas,0.00,Greta,Citrus Garden,,,,,,,,,,,,,,,
9932/07,Pollack,Telas Contract,Telas,0.00,Greta,Springtime,,,,,,,,,,,,,,,
9932/08,Pollack,Telas Contract,Telas,0.00,Greta,Bluebell,,,,,,,,,,,,,,,
9933/01,Pollack,Telas Contract,Telas,0.00,Trim And Proper,Vetiver,,,,,,,,,,,,,,,
9933/02,Pollack,Telas Contract,Telas,0.00,Trim And Proper,Blackjack,,,,,,,,,,,,,,,
9933/03,Pollack,Telas Contract,Telas,0.00,Trim And Proper,Flea Market,,,,,,,,,,,,,,,
9933/04,Pollack,Telas Contract,Telas,0.00,Trim And Proper,Vintage Blue,,,,,,,,,,,,,,,
9933/05,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Snowdrift,,,,,,,,,,,,,,,
9933/06,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Flannel,,,,,,,,,,,,,,,
9933/07,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Shale,,,,,,,,,,,,,,,
9933/08,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Graphite,,,,,,,,,,,,,,,
9933/09,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Basalt,,,,,,,,,,,,,,,
9933/10,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Hydrangea,,,,,,,,,,,,,,,
9933/11,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Spa,,,,,,,,,,,,,,,
9933/12,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Island,,,,,,,,,,,,,,,
9934/01,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Dill,,,,,,,,,,,,,,,
9934/02,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Loden,,,,,,,,,,,,,,,
9934/03,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Acai,,,,,,,,,,,,,,,
9934/04,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Cadet,,,,,,,,,,,,,,,
9934/05,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Dragon Fruit,,,,,,,,,,,,,,,
9934/06,Pollack,Telas Contract,Telas,0.00,Never Felt Better,Bubblegum,,,,,,,,,,,,,,,
9935/01,Pollack,Telas Contract,Telas,0.00,Industry,Graph Paper,,,,,,,,,,,,,,,
9935/02,Pollack,Telas Contract,Telas,0.00,Industry,Barcode,,,,,,,,,,,,,,,
9935/03,Pollack,Telas Contract,Telas,0.00,Industry,Steel,,,,,,,,,,,,,,,
9935/04,Pollack,Telas Contract,Telas,0.00,Caprice,Paper Whites,,,,,,,,,,,,,,,
9935/05,Pollack,Telas Contract,Telas,0.00,Scintilla,Raffia,,,,,,,,,,,,,,,
9935/06,Pollack,Telas Contract,Telas,0.00,Metallic,Gold,,,,,,,,,,,,,,,
9935/07,Pollack,Telas Contract,Telas,0.00,Metallic,Brass,,,,,,,,,,,,,,,
9935/08,Pollack,Telas Contract,Telas,0.00,Metallic,Steel,,,,,,,,,,,,,,,
T1001/01,Pollack,Telas Contract,Telas,0.00,Metallic,Iron,,,,,,,,,,,,,,,
T1001/04,Pollack,Telas Contract,Telas,0.00,Glisten,Morning Light,,,,,,,,,,,,,,,
T1002/01,Pollack,Telas Contract,Telas,0.00,Glisten,Dusk,,,,,,,,,,,,,,,
T1002/02,Pollack,Telas Contract,Telas,0.00,Vector,Paper,,,,,,,,,,,,,,,
T1007/03,Pollack,Telas Contract,Telas,0.00,Vector,Kohl,,,,,,,,,,,,,,,
T1007/04,Pollack,Telas Contract,Telas,0.00,Skylight,Spotlight,,,,,,,,,,,,,,,
T1007/05,Pollack,Telas Contract,Telas,0.00,Cachet,Ivory,,,,,,,,,,,,,,,
T1007/06,Pollack,Telas Contract,Telas,0.00,Cachet,Sterling,,,,,,,,,,,,,,,
T1007/07,Pollack,Telas Contract,Telas,0.00,Cachet,Taupe,,,,,,,,,,,,,,,
T1007/08,Pollack,Telas Contract,Telas,0.00,Equinox,Dawn,,,,,,,,,,,,,,,
T1008/01,Pollack,Telas Contract,Telas,0.00,Equinox,Daylight,,,,,,,,,,,,,,,
T1008/05,Pollack,Telas Contract,Telas,0.00,Mix Tape,Charcoal And Camel,,,,,,,,,,,,,,,
T1008/06,Pollack,Telas Contract,Telas,0.00,Flaxitude,Linen,,,,,,,,,,,,,,,
T1008/07,Pollack,Telas Contract,Telas,0.00,Flaxitude,Breeze,,,,,,,,,,,,,,,
T1008/10,Pollack,Telas Contract,Telas,0.00,Flaxitude,Tussah,,,,,,,,,,,,,,,
T1012/02,Pollack,Telas Contract,Telas,0.00,Flaxitude,Gravel,,,,,,,,,,,,,,,
T1012/03,Pollack,Telas Contract,Telas,0.00,Flaxitude,Slate,,,,,,,,,,,,,,,
T1012/04,Pollack,Telas Contract,Telas,0.00,Belle De Jour,Pearl,,,,,,,,,,,,,,,
T1014/01,Pollack,Telas Contract,Telas,0.00,Beam,Tailors Chalk,,,,,,,,,,,,,,,
T1014/06,Pollack,Telas Contract,Telas,0.00,Alloy Sheer,Moonbeam,,,,,,,,,,,,,,,
T1014/09,Pollack,Telas Contract,Telas,0.00,Alloy Sheer,Gold Dust,,,,,,,,,,,,,,,
T1014/11,Pollack,Telas Contract,Telas,0.00,Alloy Sheer,Silver Leaf,,,,,,,,,,,,,,,
T1014/12,Pollack,Telas Contract,Telas,0.00,Pulse,Cloud Cover,,,,,,,,,,,,,,,
T1020/05,Pollack,Telas Contract,Telas,0.00,X-Rated,Starlight,,,,,,,,,,,,,,,
T1020/06,Pollack,Telas Contract,Telas,0.00,X-Rated,Night Sky,,,,,,,,,,,,,,,
T1020/08,Pollack,Telas Contract,Telas,0.00,Wizard Of Gauze,Magic Smoke,,,,,,,,,,,,,,,
T1020/09,Pollack,Telas Contract,Telas,0.00,Opening Line,Fleece,,,,,,,,,,,,,,,
T1023/01,Pollack,Telas Contract,Telas,0.00,Honeycomb Sheer,Starlight,,,,,,,,,,,,,,,
T1023/04,Pollack,Telas Contract,Telas,0.00,Honeycomb Sheer,Blue Moon,,,,,,,,,,,,,,,
T1023/07,Pollack,Telas Contract,Telas,0.00,Iced Linen,Ice Crystal,,,,,,,,,,,,,,,
T1023/08,Pollack,Telas Contract,Telas,0.00,Challis Field,Ivory,,,,,,,,,,,,,,,
T1023/09,Pollack,Telas Contract,Telas,0.00,Challis Field,Rice,,,,,,,,,,,,,,,
T1023/10,Pollack,Telas Contract,Telas,0.00,Glow,Sugar,,,,,,,,,,,,,,,
T1023/11,Pollack,Telas Contract,Telas,0.00,Glow,Spun Silver,,,,,,,,,,,,,,,
T1026/03,Pollack,Telas Contract,Telas,0.00,Glow,Moth Wing,,,,,,,,,,,,,,,
T1026/04,Pollack,Telas Contract,Telas,0.00,Mesh Around,Pearl,,,,,,,,,,,,,,,
T1026/05,Pollack,Telas Contract,Telas,0.00,Mesh Around,Cocoon,,,,,,,,,,,,,,,
T1027/01,Pollack,Telas Contract,Telas,0.00,Crazy Gauze,Paperwhite,,,,,,,,,,,,,,,
T1028/02,Pollack,Telas Contract,Telas,0.00,Crazy Gauze,Spun Silver,,,,,,,,,,,,,,,
T1028/03,Pollack,Telas Contract,Telas,0.00,Lana Sheer,Down Feather,,,,,,,,,,,,,,,
T1028/04,Pollack,Telas Contract,Telas,0.00,Lana Sheer,Smoke,,,,,,,,,,,,,,,
T1030/01,Pollack,Telas Contract,Telas,0.00,Linen Chambray,Chalk,,,,,,,,,,,,,,,
T1031/01,Pollack,Telas Contract,Telas,0.00,Linen Chambray,Flax,,,,,,,,,,,,,,,
T1034/01,Pollack,Telas Contract,Telas,0.00,Linen Chambray,Greystone,,,,,,,,,,,,,,,
T1034/02,Pollack,Telas Contract,Telas,0.00,In Flux,Ice Cap,,,,,,,,,,,,,,,
T1034/07,Pollack,Telas Contract,Telas,0.00,In Flux,Sand Dune,,,,,,,,,,,,,,,
T1034/08,Pollack,Telas Contract,Telas,0.00,Chain Link Sheer,Ice,,,,,,,,,,,,,,,
T1035/02,Pollack,Telas Contract,Telas,0.00,Double Dutch,Smoky Pearl,,,,,,,,,,,,,,,
T1035/03,Pollack,Telas Contract,Telas,0.00,Double Dutch,First Light,,,,,,,,,,,,,,,
